ITAG,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc01g006430.2.1,-1.308562931,5.987444754,0.033871916,"Omega-6 fatty acid desaturase (AHRD V1 **** Q461Q1_HEVBR); contains Interpro domain(s)  IPR005804  Fatty acid desaturase, type 1 ",AT3G12120,FAD2,"Major enzyme responsible for the synthesis of 18:2 fatty acids in the endoplasmic reticulum. Contains His-rich motifs, which contribute to the interaction with the electron donor cytochrome b5.",73.89,383,1.00E-177,619,99.47916667
Solyc01g006490.2.1,-4.758422196,6.838455,1.09E-11,Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 ,AT5G13030,NA,similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846),77.64,568,0,959,98.60869565
Solyc01g006690.2.1,-3.295441749,3.320077735,0.000173505,Unknown Protein (AHRD V1),AT5G12900,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)",54.55,539,3.00E-152,535,86.53530378
Solyc01g007280.2.1,-1.76847523,6.53378001,0.004597817,"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type ",ATCG00380,RPS4,Chloroplast encoded ribosomal protein S4,88.06,201,9.00E-98,352,99.00990099
Solyc01g007290.1.1,-1.928204881,5.638734934,0.002729664,"NAD(P)H-quinone oxidoreductase subunit J (AHRD V1 ***- NDHJ_TRIEI); contains Interpro domain(s)  IPR020396  NADH:ubiquinone oxidoreductase, 30 kDa subunit, conserved site  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit ",ATCG00420,NDHJ,Encodes NADH dehydrogenase subunit J.  Its transcription is increased upon sulfur depletion.,89.24,158,9.00E-82,298,98.74213836
Solyc01g007330.2.1,-2.615695367,9.805396064,1.90E-05,"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal ",ATCG00490,RBCL,large subunit of RUBISCO.,93.49,476,0,901,99.37238494
Solyc01g007360.2.1,-1.413586942,7.368724678,0.019405011,Photosystem I assembly protein ycf4 (AHRD V1 ***- Q06R54_9LAMI); contains Interpro domain(s)  IPR003359  Photosystem I assembly Ycf4 ,ATCG00520,YCF4,"Encodes a protein required for photosystem I assembly and stability. In cyanobacteria, loss of function mutation in this gene increases PSII/PSI ratio without any influence on photoautotrophic growth.",86.41,184,5.00E-70,259,98.91891892
Solyc01g007380.1.1,-1.71277939,6.176590685,0.005887018,Apocytochrome f (AHRD V1 ***- D3WBH0_9AQUA); contains Interpro domain(s)  IPR002325  Cytochrome f ,ATCG00540,PETA,Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2.,89.38,320,5.00E-170,593,99.37694704
Solyc01g007450.1.1,-2.155974501,6.479542992,0.000547426,50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 ,ATCG00640,RPL33,"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex",84.85,66,5.00E-29,122,97.01492537
Solyc01g007500.2.1,-2.004338227,9.029145347,0.0008761,"Photosystem II CP47 chlorophyll apoprotein (AHRD V1 ***- D3WBA3_9BORA); contains Interpro domain(s)  IPR017486  Photosystem II, PsbB ",ATCG00680,PSBB,"encodes for CP47, subunit of the photosystem II reaction center.",98.62,507,0,1000,91.33574007
Solyc01g007520.2.1,-2.327711126,4.615863034,0.000533214,Photosystem II reaction center protein H (AHRD V1 ***- C6JT33_9MYRT); contains Interpro domain(s)  IPR001056  Photosystem II phosphoprotein PsbH ,ATCG00710,PSBH,"Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII.",93.15,73,8.00E-34,138,97.2972973
Solyc01g007530.2.1,-1.891879571,8.415502511,0.001706439,"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal ",ATCG00720,PETB,Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.,98.58,212,3.00E-120,427,98.59813084
Solyc01g007540.2.1,-1.74840794,5.181455599,0.006850419,"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV ",ATCG00730,PETD,A chloroplast gene encoding subunit IV of the cytochrome b6/f complex,99.28,139,1.00E-74,274,98.57142857
Solyc01g007580.2.1,-1.237050904,8.203348491,0.038252561,30S ribosomal protein S8 (AHRD V1 ***- D4PBE7_PHODC); contains Interpro domain(s)  IPR000630  Ribosomal protein S8 ,ATCG00770,RPS8,chloroplast 30S ribosomal protein S8,85.07,134,3.00E-55,210,98.51851852
Solyc01g007600.2.1,-1.21824474,7.74731346,0.041720467,50S ribosomal protein L16 chloroplastic (AHRD V1 ***- D3WCG3_NEROL); contains Interpro domain(s)  IPR000114  Ribosomal protein L16 ,ATCG00790,RPL16,"chloroplast gene encoding a ribosomal protein L16, which is a constituent of 50S large ribosomal subunit",89.83,118,5.00E-58,218,98.31932773
Solyc01g007640.2.1,-2.413863308,10.17456689,6.97E-05,Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ,ATCG01280,YCF2.2,"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",87.1,2310,0,3842,99.91224221
Solyc01g007660.2.1,-1.915524481,7.497653122,0.001622305,"NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- D3WB81_9BORA); contains Interpro domain(s)  IPR010096  NADH-quinone oxidoreductase, chain N ",ATCG01250,NDHB.2,NADH dehydrogenase ND2,95.64,390,6.00E-180,627,75.68093385
Solyc01g008110.2.1,-1.496246962,8.16605118,0.012262415,Cytochrome P450,AT1G11680,CYP51,putative obtusifoliol 14-alpha demethylase involved in sterol biosynthesis.,84.99,453,0,803,92.41803279
Solyc01g008780.2.1,-2.645445552,4.002620935,0.000709138,Phospholipase A22 (AHRD V1 ***- B9SJ74_RICCO); contains Interpro domain(s)  IPR016090  Phospholipase A2 ,AT4G29070,NA,"similar to hypothetical protein [Platanus x acerifolia] (GB:CAL07987.1); contains domain Phospholipase A2, PLA2 (SSF48619); contains domain no description (G3D.1.20.90.10)",61.76,204,1.00E-68,256,81.32780083
Solyc01g009970.2.1,-1.388682016,4.520896939,0.035499492,Amidohydrolase 2 (AHRD V1 ***- Q01SB2_SOLUE); contains Interpro domain(s)  IPR006992  Amidohydrolase 2 ,AT2G35450,NA,hydrolase; similar to Os04g0391900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052646.1); similar to OSIGBa0145N07.5 [Oryza sativa (indica cultivar-group)] (GB:CAH66449.1); similar to amidohydrolase 2 [Solibacter usitatus Ellin6076] (GB:YP_827743.1); contains InterPro domain Amidohydrolase 2; (InterPro:IPR006992),67.88,330,4.00E-131,464,94.79768786
Solyc01g010810.2.1,-1.944218533,4.489149342,0.004765241,"RAN guanine nucleotide release factor (AHRD V1 **-* B6TPU9_MAIZE); contains Interpro domain(s)  IPR016123  Mog1/PsbP, alpha/beta/alpha sandwich ",AT1G69680,NA,similar to mog1 protein [Xenopus laevis] (GB:CAC35704.1); similar to Os04g0459600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052985.1); contains InterPro domain Ran-interacting Mog1 protein; (InterPro:IPR007681),69.31,202,8.00E-83,302,98.52941176
Solyc01g011480.1.1,-1.440508303,6.498976276,0.019426538,Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like ,ATCG00280,PSBC,chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.,79.17,72,4.00E-29,122,82.55813953
Solyc01g014110.2.1,-1.86653139,3.160666437,0.041822085,Unknown Protein (AHRD V1),AT5G12900,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G12330.1); similar to Os08g0508100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001062195.1); similar to Peptidase M14, carboxypeptidase A [Medicago truncatula] (GB:ABE94280.1); similar to Os09g0488800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063532.1)",68.42,76,3.00E-27,116,93.50649351
Solyc01g015140.1.1,1.465266699,5.66583034,0.019950376,Cytochrome b (AHRD V1 ***- Q95871_TOBAC); contains Interpro domain(s)  IPR016175  Cytochrome b/b6 ,ATMG00220,COB,Mitochondrial apocytochrome b (cob) gene encodes a subunit of the ubiquinol-cytochrome c oxidoreductase and is part of a 5 kb transcript. The transcript also contains a pseudogene for ribosomal protein S14 called RPS15 and a tRNA(Ser) gene. Both the Cob and RPS15 genes are edited in the transcript.,62.5,96,1.00E-23,104,87.5
Solyc01g017320.1.1,-1.801159023,6.530649386,0.003511474,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WBY3_9MAGN); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,86.57,67,9.00E-30,124,95.65217391
Solyc01g017330.1.1,-3.939402334,6.396836556,3.95E-09,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,59.46,185,4.00E-52,199,98.56115108
Solyc01g017350.1.1,-2.473044738,5.222145863,0.000182621,DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO),ATCG00170,RPOC2,RNA polymerase beta' subunit-2,73.72,156,6.00E-61,229,96.59863946
Solyc01g017420.1.1,-1.31081263,6.234780715,0.031371371,"DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- D2KLS8_OLEEU); contains Interpro domain(s)  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit ",ATCG00170,RPOC2,RNA polymerase beta' subunit-2,58.95,458,1.00E-143,506,84.05797101
Solyc01g017470.1.1,-2.15329825,6.425258179,0.000552875,"DNA-directed RNA polymerase subunit beta&apos; (AHRD V1 ***- RPOC1_SOLLC); contains Interpro domain(s)  IPR000722  RNA polymerase, alpha subunit ",ATCG00180,RPOC1,RNA polymerase beta' subunit-1,77.54,138,3.00E-61,229,96.47887324
Solyc01g017480.1.1,-3.742454046,5.14687833,1.58E-07,Ycf1 (Fragment) (AHRD V1 ***- A6YA12_LIQST); contains Interpro domain(s)  IPR008896  Ycf1 ,ATCG01130,YCF1.2,Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896),71.21,132,8.00E-40,158,90.625
Solyc01g017530.1.1,-2.594428385,7.294622126,3.17E-05,"30S ribosomal protein S2 (AHRD V1 ***- RS2_NOSP7); contains Interpro domain(s)  IPR005706  Ribosomal protein S2, bacterial-type ",ATCG00160,RPS2,Chloroplast ribosomal protein S2,67.91,215,3.00E-78,287,96.51741294
Solyc01g028860.2.1,-1.395751897,8.617676223,0.019078936,YTH domain family 2 (Predicted) (AHRD V1 *--- B2GUU1_RAT); contains Interpro domain(s)  IPR007275  YT521-B-like protein ,AT3G13460,ECT2,Physically interacts with CIPK1.,52.84,687,6.00E-167,584,94.48373409
Solyc01g028930.2.1,1.660260543,3.74150324,0.034865277,TATA-box binding protein (AHRD V1 ***- Q9ZTX5_PHAVU); contains Interpro domain(s)  IPR000814  TATA-box binding ,AT1G55520,ATTBP2,"TATA-box binding protein. Required for basal transcription. Acts facilitating the recruitment of TFIID to the promoter, which together with the RNA polymerase form the preinitiation complex.",94.5,200,5.00E-109,389,97.54901961
Solyc01g034020.2.1,-2.135075386,5.974792085,0.000846653,Serine/threonine-protein phosphatase (AHRD V1 **** A5AT05_VITVI); contains Interpro domain(s)  IPR006186  Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase ,AT3G58500,PP2A-4,encodes the third isoform of the catalytic subunit of protein phosphatase 2A.,92.13,305,3.00E-171,597,99.0228013
Solyc01g044250.1.1,-2.099210987,7.196490538,0.000545606,Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B8R498_TRISU); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like ,ATCG00280,PSBC,chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.,92.65,68,4.00E-32,132,90.54054054
Solyc01g044360.2.1,-3.945312221,9.234737104,8.48E-10,Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ,AT5G19820,emb2734,"EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)",82.6,1092,0,1714,98.02158273
Solyc01g048590.1.1,-2.164529442,7.301217106,0.000384063,"Photosystem Q(B) protein (AHRD V1 ***- Q6W3U7_9BRYO); contains Interpro domain(s)  IPR000484  Photosynthetic reaction centre, L/M ",ATCG00020,PSBA,"Encodes chlorophyll binding protein D1, a part of the photosystem II reaction center core",93.59,78,5.00E-29,122,91.66666667
Solyc01g056850.2.1,2.204977007,6.446914922,0.000784294,CTP synthase (AHRD V1 ***- B6U7R1_MAIZE); contains Interpro domain(s)  IPR004468  CTP synthase ,AT1G30820,NA,"CTP synthase, putative / UTP--ammonia ligase, putative; similar to CTP synthase, putative / UTP--ammonia ligase, putative [Arabidopsis thaliana] (TAIR:AT2G34890.1); similar to EMB2742 (EMBRYO DEFECTIVE 2742), CTP synthase [Arabidopsis thaliana] (TAIR:AT3G12670.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G20320.2); similar to putative CTP synthetase [Oryza sativa (japonica cultivar-group)] (GB:BAD61286.1); similar to CTP synthase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99559.2); similar to CTP synthase [Medicago truncatula] (GB:ABE84419.1); contains InterPro domain CTP synthase; (InterPro:IPR004468); contains InterPro domain Glutamine amidotransferase class-I; (InterPro:IPR000991); contains InterPro domain Glutamine amidotransferase, class I, active site; (InterPro:IPR012998)",75.95,553,0,833,99.45553539
Solyc01g057200.2.1,-1.564494643,4.608044328,0.016230875,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MMK8_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT3G06430,EMB2750,EMB2750 (EMBRYO DEFECTIVE 2750); binding; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G53170.1); similar to PPR2 [Zea mays] (GB:AAP37977.1); similar to Os03g0309800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049913.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),62.14,449,7.00E-163,570,88.32271762
Solyc01g057770.2.1,1.296093137,6.76154968,0.038392101,"AE family transporter anion exchange (AHRD V1 *--* A4RY02_OSTLU); contains Interpro domain(s)  IPR003020  Bicarbonate transporter, eukaryotic ",AT3G62270,NA,"anion exchange family protein; Identical to Putative boron transporter 2 [Arabidopsis Thaliana] (GB:Q9M1P7); similar to BOR1 (REQUIRES HIGH BORON 1), anion exchanger [Arabidopsis thaliana] (TAIR:AT2G47160.1); similar to anion exchange family protein [Arabidopsis thaliana] (TAIR:AT1G15460.1); similar to anion exchange family protein [Arabidopsis thaliana] (TAIR:AT3G06450.1); similar to HCO3-transporter [Medicago truncatula] (GB:ABE78978.1); similar to Boron transporter 1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABG22050.1); similar to boron transporter [Oryza sativa (japonica cultivar-group)] (GB:AAQ02664.1); contains InterPro domain HCO3- transporter, eukaryote; (InterPro:IPR003020); contains InterPro domain HCO3-transporter; (InterPro:IPR011531)",75.86,696,0,1070,96.63865546
