itag,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc00g013150.1.1,-1.692667208,6.997510714,0.009808334,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g013160.1.1,-2.828580566,4.748585698,8.38E-05,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g013180.1.1,-2.246258221,8.067575843,0.000684264,NADH-ubiquinone oxidoreductase chain 4 (AHRD V1 ***- Q5M9Z8_TOBAC); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase ,ATMG00580,NAD4,NADH dehydrogenase subunit 4,92.91,141,7.00E-70,259,79.0960452
Solyc00g014800.1.1,-1.795809972,3.139752127,0.021172491,"Zinc-finger protein 1 (AHRD V1 *-*- D7KX25_ARALY); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g014830.2.1,-1.483479833,8.103499409,0.021538274,"NADH-quinone oxidoreductase subunit D (AHRD V1 ***- C4YU74_9RICK); contains Interpro domain(s)  IPR010219  NADH dehydrogenase I, D subunit ",ATMG00510,NAD7,NADH dehydrogenase subunit 7,94.67,394,0,778,99.49367089
Solyc00g014840.1.1,-1.624890495,5.436009476,0.015489389,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g019960.1.1,-1.583723103,5.707059316,0.016932921,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g019990.1.1,-3.039633609,5.097573009,2.00E-05,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g026160.2.1,-1.614665065,3.686063642,0.045558206,"Ferric reductase oxidase (AHRD V1 **** D6RVS5_HORVU); contains Interpro domain(s)  IPR013121  Ferric reductase, NAD binding ",AT5G23980,ATFRO4,"Encodes a ferric chelate reductase that is expressed at low levels in roots,shoots and cotyledons, but not flowers. Its transcription is regulated by FIT1.",58.46,455,3.00E-140,495,99.5505618
Solyc00g036540.1.1,-2.041462748,4.948462688,0.003406523,50S ribosomal protein L2 chloroplastic (AHRD V1 *-*- A6YA71_9MAGN); contains Interpro domain(s)  IPR002171  Ribosomal protein L2 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g050430.2.1,2.552873769,6.799133587,0.000117217,BHLH transcription factor (AHRD V1 *-*- A9YWR2_MEDTR); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g068970.2.1,-7.380724659,13.30344936,4.99E-19,Cytochrome P450 like_TBP (AHRD V1 ***- O04892_TOBAC),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g068980.1.1,-3.452566628,9.188714881,6.39E-07,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g071180.2.1,-11.00047555,6.813092476,9.00E-18,"Cysteine proteinase inhibitor (AHRD V1 *-** Q2VY67_9ERIC); contains Interpro domain(s)  IPR000010  Proteinase inhibitor I25, cystatin ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g094520.1.1,-2.113954568,3.070761463,0.010135815,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g094540.1.1,-2.728373192,5.208320436,0.000113338,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g099580.1.1,-1.784436558,6.595697587,0.006823812,Gamma-glutamyltranspeptidase (AHRD V1 ***- D4Z6K6_SPHJU); contains Interpro domain(s)  IPR000101  Gamma-glutamyltranspeptidase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g102000.1.1,-7.098158099,12.29086334,4.38E-18,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g118690.1.1,-1.425716868,5.636271548,0.03038361,"NADH-ubiquinone oxidoreductase chain 1 (AHRD V1 ***- Q5MA12_TOBAC); contains Interpro domain(s)  IPR001694  NADH:ubiquinone oxidoreductase, subunit 1 ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g121730.1.1,-5.173280654,6.414533073,4.01E-11,&aposchromo&apos domain containing protein (AHRD V1 *--- Q6L3Q3_SOLDE); contains Interpro domain(s)  IPR005162  Retrotransposon gag protein ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g125980.1.1,-2.637439242,4.039839347,0.000323009,NADH-ubiquinone oxidoreductase chain 2 (AHRD V1 ***- NU2M_BETVU),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g126000.1.1,-1.82980336,3.060189089,0.019617946,NADH-ubiquinone oxidoreductase chain 2 (AHRD V1 ***- NU2M_BETVU),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g127660.2.1,-2.2847526,4.166824329,0.001384444,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g131710.1.1,-5.275158416,8.683253273,4.22E-12,"Pol polyprotein (AHRD V1 *-*- POL_MLVFP); contains Interpro domain(s)  IPR001584  Integrase, catalytic core ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g187050.2.1,-5.697593251,6.775661736,1.73E-12,"Leucyl aminopeptidase (AHRD V1 ***- D7DWG6_NOSA0); contains Interpro domain(s)  IPR011356  Peptidase M17, leucyl aminopeptidase ",AT4G30920,NA,"cytosol aminopeptidase family protein; Identical to Leucine aminopeptidase 3, chloroplast precursor (EC 3.4.11.1) (LAP 3) (Leucyl aminopeptidase 3) (Proline aminopeptidase 3) (EC 3.4.11.5) (Prolyl aminopeptidase 3) [Arabidopsis Thaliana] (GB:Q944P7;GB:O65557); similar to cytosol aminopeptidase [Arabidopsis thaliana] (TAIR:AT2G24200.1); similar to cytosol aminopeptidase family protein [Arabidopsis thaliana] (TAIR:AT4G30910.1); similar to Leucine aminopeptidase 2, chloroplast precursor (LAP 2) (Leucyl aminopeptidase 2) (Proline aminopeptidase 2) (Prolyl aminopeptidase 2) (GB:Q42876); similar to neutral leucine aminopeptidase preprotein; preLAP-N; metallo-exopeptidase; leucyl aminopeptidase; LAP [Lycopersicon esculentum] (GB:AAO15916.1); similar to Cytosol aminopeptidase family, catalytic domain, putative [Medicago truncatula] (GB:ABE88725.1); contains InterPro domain Peptidase M17, leucyl aminopeptidase, N-terminal; (InterPro:IPR008283); contains InterPro domain Peptidase M17, leucyl aminopeptidase, C-terminal; (InterPro:IPR000819)",66.39,488,4.00E-177,617,95.08840864
Solyc00g195360.1.1,-3.164556594,5.432923503,9.91E-06,"Serine/threonine-protein phosphatase 7 long form homolog (AHRD V1 **-- PPP7L_ARATH); contains Interpro domain(s)  IPR019557  Aminotransferase-like, plant mobile domain ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g206460.1.1,-3.223368317,5.725307542,6.58E-06,Os06g0220000 protein (Fragment) (AHRD V1 **-- Q0DDJ2_ORYSJ); contains Interpro domain(s)  IPR006766  Phosphate-induced protein 1 conserved region ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g277510.1.1,-1.826133995,5.796442433,0.006354024,"Photosystem Q(B) protein (AHRD V1 ***- Q95B48_PRUPE); contains Interpro domain(s)  IPR000484  Photosynthetic reaction centre, L/M ",ATCG00020,PSBA,"Encodes chlorophyll binding protein D1, a part of the photosystem II reaction center core",91.04,67,4.00E-23,102,97.01492537
Solyc00g282510.1.1,-2.153724853,2.402117065,0.020836745,Phenylalanine ammonia-lyase (AHRD V1 ***- B5LAW0_CAPAN); contains Interpro domain(s)  IPR005922  Phenylalanine ammonia-lyase ,AT2G37040,ATPAL1,encodes a protein similar to phenylalanine ammonia-lyase,80.55,581,0,1013,97.97297297
Solyc01g005120.2.1,1.645335309,4.369875531,0.014879175,Xyloglucan endotransglucosylase/hydrolase 13 (AHRD V1 **** C0IRH2_ACTDE); contains Interpro domain(s)  IPR016455  Xyloglucan endotransglucosylase/hydrolase ,AT1G14720,ATXTH28,member of Glycoside Hydrolase Family 16,68.54,302,1.00E-127,452,89.28571429
Solyc01g005270.2.1,-1.870097765,5.596421741,0.005422377,"SEC14 cytosolic factor family protein (AHRD V1 **-- D7M8H6_ARALY); contains Interpro domain(s)  IPR001251  Cellular retinaldehyde-binding/triple function, C-terminal ",AT1G14820,NA,"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT1G01630.1); similar to Cellular retinaldehyde binding/alpha-tocopherol transport; Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE80207.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)",66.24,237,1.00E-93,339,97.51037344
Solyc01g005600.2.1,-2.422334516,5.246169945,0.00048433,Adenosine 5&apos-phosphosulfate reductase 8 (AHRD V1 ***- Q5EUC2_MAIZE); contains Interpro domain(s)  IPR017936  Thioredoxin-like ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g005790.1.1,-2.01029404,2.969607206,0.012900964,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KKP4_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT1G10330,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G66520.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE89006.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),50.22,458,3.00E-124,442,99.34640523
Solyc01g005910.2.1,2.646583273,2.898273912,0.009867995,Acid phosphatase/vanadium-dependent haloperoxidase related (AHRD V1 *--- B2A528_NATTJ); contains Interpro domain(s)  IPR003832  Acid phosphatase/vanadium-dependent haloperoxidase related ,AT3G12685,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24350.1); similar to Acid phosphatase/vanadium-dependent haloperoxidase related [Medicago truncatula] (GB:ABE86902.1); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase; (InterPro:IPR008934); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase related; (InterPro:IPR003832),52.4,208,6.00E-42,167,77.52808989
Solyc01g006320.2.1,1.553841142,3.830099041,0.029085661,Non-race specific disease resistance protein 1-like protein b (AHRD V1 ***- D2CFI3_COFAR); contains Interpro domain(s)  IPR010847  Harpin-induced 1 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g006340.2.1,-4.039074035,4.474225011,1.38E-07,"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal ",AT3G02065,NA,"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)",65.1,510,0,692,98.25242718
Solyc01g006400.2.1,-1.631635231,8.825231268,0.011650251,Cysteine-rich extensin-like protein-4 (AHRD V1 *-*- Q08197_TOBAC),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g006490.2.1,-5.537224525,6.495493896,3.27E-12,Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 ,AT5G13030,NA,similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846),77.64,568,0,959,98.60869565
Solyc01g006940.2.1,-2.370365114,6.962238441,0.000409861,"Poly(U)-binding-splicing factor PUF60 (AHRD V1 *--* PUF60_BOVIN); contains Interpro domain(s)  IPR003954  RNA recognition, region 1 ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007100.2.1,-1.428984501,4.78000787,0.037597485,"Digalactosyldiacylglycerol synthase 1, chloroplastic (AHRD V1 ***- DGDG1_LOTJA); contains Interpro domain(s)  IPR001296  Glycosyl transferase, group 1 ",AT3G11670,DGD1,"Responsible for the final assembly of galactolipids in photosynthetic membranes.  Provides stability to the PS I core complex (e.g. subunits PsaD, PsaE).",66.96,787,0,1059,96.26769627
Solyc01g007280.2.1,-2.111424356,6.241571148,0.001706594,"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type ",ATCG00380,RPS4,Chloroplast encoded ribosomal protein S4,88.06,201,9.00E-98,352,99.00990099
Solyc01g007290.1.1,-2.442060381,5.333912583,0.000492805,"NAD(P)H-quinone oxidoreductase subunit J (AHRD V1 ***- NDHJ_TRIEI); contains Interpro domain(s)  IPR020396  NADH:ubiquinone oxidoreductase, 30 kDa subunit, conserved site  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit ",ATCG00420,NDHJ,Encodes NADH dehydrogenase subunit J.  Its transcription is increased upon sulfur depletion.,89.24,158,9.00E-82,298,98.74213836
Solyc01g007330.2.1,-2.354724318,9.990046391,0.000359995,"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal ",ATCG00490,RBCL,large subunit of RUBISCO.,93.49,476,0,901,99.37238494
Solyc01g007360.2.1,-1.575076026,7.314992933,0.01579444,Photosystem I assembly protein ycf4 (AHRD V1 ***- Q06R54_9LAMI); contains Interpro domain(s)  IPR003359  Photosystem I assembly Ycf4 ,ATCG00520,YCF4,"Encodes a protein required for photosystem I assembly and stability. In cyanobacteria, loss of function mutation in this gene increases PSII/PSI ratio without any influence on photoautotrophic growth.",86.41,184,5.00E-70,259,98.91891892
Solyc01g007380.1.1,-1.78893691,6.096310685,0.007609356,Apocytochrome f (AHRD V1 ***- D3WBH0_9AQUA); contains Interpro domain(s)  IPR002325  Cytochrome f ,ATCG00540,PETA,Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2.,89.38,320,5.00E-170,593,99.37694704
Solyc01g007400.1.1,-2.721952049,3.909394942,0.000341181,Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR002682  Photosystem II protein PsbJ ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007420.2.1,-1.531178427,3.260105574,0.03884599,Cytochrome b6-f complex subunit 6 (AHRD V1 *-*- Q5K3U2_9MAGN); contains Interpro domain(s)  IPR007802  Cytochrome b6/f complex subunit VI ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007440.1.1,-1.833211848,2.764293564,0.037163887,"Photosystem I reaction center subunit IX (AHRD V1 ***- Q06R45_9LAMI); contains Interpro domain(s)  IPR002615  Photosystem I reaction centre, subunit IX / PsaJ ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007450.1.1,-1.640962965,6.509819221,0.012459768,50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 ,ATCG00640,RPL33,"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex",84.85,66,5.00E-29,122,97.01492537
Solyc01g007500.2.1,-1.74841374,9.184627182,0.006976512,"Photosystem II CP47 chlorophyll apoprotein (AHRD V1 ***- D3WBA3_9BORA); contains Interpro domain(s)  IPR017486  Photosystem II, PsbB ",ATCG00680,PSBB,"encodes for CP47, subunit of the photosystem II reaction center.",98.62,507,0,1000,91.33574007
Solyc01g007520.2.1,-1.755178545,4.546263363,0.01249323,Photosystem II reaction center protein H (AHRD V1 ***- C6JT33_9MYRT); contains Interpro domain(s)  IPR001056  Photosystem II phosphoprotein PsbH ,ATCG00710,PSBH,"Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII.",93.15,73,8.00E-34,138,97.2972973
Solyc01g007530.2.1,-1.74160229,8.525340238,0.007357186,"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal ",ATCG00720,PETB,Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.,98.58,212,3.00E-120,427,98.59813084
Solyc01g007540.2.1,-1.966155139,4.927523079,0.004817791,"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV ",ATCG00730,PETD,A chloroplast gene encoding subunit IV of the cytochrome b6/f complex,99.28,139,1.00E-74,274,98.57142857
Solyc01g007570.2.1,-1.613639407,7.718057579,0.012879461,"30S ribosomal protein S11 chloroplastic (AHRD V1 ***- D3WCH5_NEROL); contains Interpro domain(s)  IPR019981  Ribosomal protein S11, bacterial-type ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007640.2.1,-2.223041447,10.37336391,0.000709519,Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ,ATCG01280,YCF2.2,"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",87.1,2310,0,3842,99.91224221
Solyc01g007660.2.1,-1.26044518,7.71524648,0.049988963,"NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- D3WB81_9BORA); contains Interpro domain(s)  IPR010096  NADH-quinone oxidoreductase, chain N ",ATCG01250,NDHB.2,NADH dehydrogenase ND2,95.64,390,6.00E-180,627,75.68093385
Solyc01g007700.2.1,-3.681335049,12.43500839,1.28E-07,Conserved protein (AHRD V1 *-*- C7TFZ2_LACRL),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007710.2.1,-3.946006013,10.80162245,2.35E-08,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007720.2.1,-1.864095767,8.821201658,0.004203853,ORF42f (AHRD V1 *-*- Q32989_PINTH),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g007730.2.1,-2.761987513,10.62230233,3.75E-05,ORF91 (AHRD V1 *--- C1BRN8_9MAXI),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g008110.2.1,-1.291189929,8.275497107,0.044043574,Cytochrome P450,AT1G11680,CYP51,putative obtusifoliol 14-alpha demethylase involved in sterol biosynthesis.,84.99,453,0,803,92.41803279
Solyc01g008780.2.1,-2.334776513,3.462623373,0.002007254,Phospholipase A22 (AHRD V1 ***- B9SJ74_RICCO); contains Interpro domain(s)  IPR016090  Phospholipase A2 ,AT4G29070,NA,"similar to hypothetical protein [Platanus x acerifolia] (GB:CAL07987.1); contains domain Phospholipase A2, PLA2 (SSF48619); contains domain no description (G3D.1.20.90.10)",61.76,204,1.00E-68,256,81.32780083
Solyc01g008970.2.1,-3.27251146,9.9867221,1.87E-06,"Heterogeneous nuclear ribonucleoprotein A3-like protein 2 (AHRD V1 *--- B6TV58_MAIZE); contains Interpro domain(s)  IPR000504  RNA recognition motif, RNP-1 ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g009340.2.1,1.832896174,5.017543877,0.005668155,Calmodulin-binding protein family-like (AHRD V1 **-* Q6YXT2_ORYSJ); contains Interpro domain(s)  IPR000048  IQ calmodulin-binding region ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g009730.1.1,-3.509748218,10.4452051,4.10E-07,Unknow protein (AHRD V1 *-*- Q5W7C9_ORYSJ); contains Interpro domain(s)  IPR010399  Tify ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g009860.2.1,3.756344129,3.039724027,0.001427263,NAC domain transcription factor (AHRD V1 **** Q5DM36_WHEAT); contains Interpro domain(s)  IPR003441  No apical meristem (NAM) protein ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g009900.2.1,4.438819075,3.550424431,0.000174299,"Glutaredoxin (AHRD V1 ***- B9GF65_POPTR); contains Interpro domain(s)  IPR011905  Glutaredoxin-like, plant II ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g010180.2.1,1.527980439,4.572388646,0.020800035,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g010460.2.1,-1.650018219,3.434680685,0.02807423,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g010640.2.1,-2.608317115,4.958750299,0.00024788,Uncharacterized membrane protein (AHRD V1 **-- Q46JN3_PROMT); contains Interpro domain(s)  IPR001395  Aldo/keto reductase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g010810.2.1,-1.847891978,4.097982216,0.010217783,"RAN guanine nucleotide release factor (AHRD V1 **-* B6TPU9_MAIZE); contains Interpro domain(s)  IPR016123  Mog1/PsbP, alpha/beta/alpha sandwich ",AT1G69680,NA,similar to mog1 protein [Xenopus laevis] (GB:CAC35704.1); similar to Os04g0459600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052985.1); contains InterPro domain Ran-interacting Mog1 protein; (InterPro:IPR007681),69.31,202,8.00E-83,302,98.52941176
Solyc01g011480.1.1,-1.3675653,6.552600348,0.038914923,Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like ,ATCG00280,PSBC,chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.,79.17,72,4.00E-29,122,82.55813953
Solyc01g014850.2.1,-1.799112067,4.989942258,0.008743552,"Zinc finger CCCH domain-containing protein 14 (AHRD V1 ***- C3H14_ORYSJ); contains Interpro domain(s)  IPR018111  K Homology, type 1, subgroup ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g016950.1.1,-1.872532257,3.199881828,0.016865245,"Transposon Ty1-PL Gag-Pol polyprotein (AHRD V1 ***- YP11B_YEAST); contains Interpro domain(s)  IPR001584  Integrase, catalytic core ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g017050.1.1,-4.055793849,10.71043113,1.14E-08,PG1 protein (Fragment) (AHRD V1 --*- D0EZ76_BACAM),NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g017170.1.1,-2.286785106,4.841462481,0.00116075,NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- A0ART9_AGAAF); contains Interpro domain(s)  IPR001750  NADH:ubiquinone/plastoquinone oxidoreductase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g017300.1.1,-1.790304586,5.152084249,0.008372268,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 *-*- D4PBB1_PHODC); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g017320.1.1,-1.575642671,6.548046168,0.016514037,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WBY3_9MAGN); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,86.57,67,9.00E-30,124,95.65217391
Solyc01g017330.1.1,-3.265164668,6.215120099,3.96E-06,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,59.46,185,4.00E-52,199,98.56115108
