ITAG,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc01g005910.2.1,2.646583273,2.989150613,0.009867995,Acid phosphatase/vanadium-dependent haloperoxidase related (AHRD V1 *--- B2A528_NATTJ); contains Interpro domain(s)  IPR003832  Acid phosphatase/vanadium-dependent haloperoxidase related ,AT3G12685,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G24350.1); similar to Acid phosphatase/vanadium-dependent haloperoxidase related [Medicago truncatula] (GB:ABE86902.1); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase; (InterPro:IPR008934); contains InterPro domain Acid phosphatase/vanadium-dependent haloperoxidase related; (InterPro:IPR003832),52.4,208,6.00E-42,167,77.52808989
Solyc01g006340.2.1,-4.039074035,5.428766335,1.38E-07,"ATP dependent RNA helicase (AHRD V1 ***- B3LKV6_YEAS1); contains Interpro domain(s)  IPR011545  DNA/RNA helicase, DEAD/DEAH box type, N-terminal ",AT3G02065,NA,"ATP binding / ATP-dependent helicase; Identical to DEAD-box ATP-dependent RNA helicase 41 (EC 3.6.1.-) (RH41) [Arabidopsis Thaliana] (GB:Q3EBD3;GB:Q8VZ85); similar to DEAD box RNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G42520.1); similar to putative DEAD box [Oryza sativa (japonica cultivar-group)] (GB:BAD15860.1); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Zinc finger, HIT-type; (InterPro:IPR007529); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)",65.1,510,0,692,98.25242718
Solyc01g006490.2.1,-5.537224525,7.102915868,3.27E-12,Protein YdiU (AHRD V1 ***- B5N5F2_SALET); contains Interpro domain(s)  IPR003846  Uncharacterised protein family UPF0061 ,AT5G13030,NA,similar to Os06g0320700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057514.1); similar to hypothetical protein ebA6654 [Azoarcus sp. EbN1] (GB:YP_160826.1); contains InterPro domain Protein of unknown function UPF0061; (InterPro:IPR003846),77.64,568,0,959,98.60869565
Solyc01g007100.2.1,-1.428984501,5.072892575,0.037597485,"Digalactosyldiacylglycerol synthase 1, chloroplastic (AHRD V1 ***- DGDG1_LOTJA); contains Interpro domain(s)  IPR001296  Glycosyl transferase, group 1 ",AT3G11670,DGD1,"Responsible for the final assembly of galactolipids in photosynthetic membranes.  Provides stability to the PS I core complex (e.g. subunits PsaD, PsaE).",66.96,787,0,1059,96.26769627
Solyc01g007280.2.1,-2.111424356,6.58221661,0.001706594,"30S ribosomal protein S4 chloroplastic (AHRD V1 ***- B5MF80_PETIN); contains Interpro domain(s)  IPR005709  Ribosomal protein S4, bacterial-type ",ATCG00380,RPS4,Chloroplast encoded ribosomal protein S4,88.06,201,9.00E-98,352,99.00990099
Solyc01g007290.1.1,-2.442060381,5.659092238,0.000492805,"NAD(P)H-quinone oxidoreductase subunit J (AHRD V1 ***- NDHJ_TRIEI); contains Interpro domain(s)  IPR020396  NADH:ubiquinone oxidoreductase, 30 kDa subunit, conserved site  IPR001268  NADH:ubiquinone oxidoreductase, 30 kDa subunit ",ATCG00420,NDHJ,Encodes NADH dehydrogenase subunit J.  Its transcription is increased upon sulfur depletion.,89.24,158,9.00E-82,298,98.74213836
Solyc01g007330.2.1,-2.354724318,10.02411305,0.000359995,"Ribulose bisphosphate carboxylase large chain (AHRD V1 ***- RBL_SOLLC); contains Interpro domain(s)  IPR000685  Ribulose bisphosphate carboxylase, large subunit, C-terminal ",ATCG00490,RBCL,large subunit of RUBISCO.,93.49,476,0,901,99.37238494
Solyc01g007360.2.1,-1.575076026,7.414827249,0.01579444,Photosystem I assembly protein ycf4 (AHRD V1 ***- Q06R54_9LAMI); contains Interpro domain(s)  IPR003359  Photosystem I assembly Ycf4 ,ATCG00520,YCF4,"Encodes a protein required for photosystem I assembly and stability. In cyanobacteria, loss of function mutation in this gene increases PSII/PSI ratio without any influence on photoautotrophic growth.",86.41,184,5.00E-70,259,98.91891892
Solyc01g007380.1.1,-1.78893691,6.240704128,0.007609356,Apocytochrome f (AHRD V1 ***- D3WBH0_9AQUA); contains Interpro domain(s)  IPR002325  Cytochrome f ,ATCG00540,PETA,Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2.,89.38,320,5.00E-170,593,99.37694704
Solyc01g007450.1.1,-1.640962965,6.768639133,0.012459768,50S ribosomal protein L33 chloroplastic (AHRD V1 ***- D3WBK4_9AQUA); contains Interpro domain(s)  IPR001705  Ribosomal protein L33 ,ATCG00640,RPL33,"encodes a chloroplast ribosomal protein L33, a constituent of the large subunit of the ribosomal complex",84.85,66,5.00E-29,122,97.01492537
Solyc01g007500.2.1,-1.74841374,9.22712006,0.006976512,"Photosystem II CP47 chlorophyll apoprotein (AHRD V1 ***- D3WBA3_9BORA); contains Interpro domain(s)  IPR017486  Photosystem II, PsbB ",ATCG00680,PSBB,"encodes for CP47, subunit of the photosystem II reaction center.",98.62,507,0,1000,91.33574007
Solyc01g007520.2.1,-1.755178545,4.857047858,0.01249323,Photosystem II reaction center protein H (AHRD V1 ***- C6JT33_9MYRT); contains Interpro domain(s)  IPR001056  Photosystem II phosphoprotein PsbH ,ATCG00710,PSBH,"Encodes a 8 kD phosphoprotein that is a component of the photosystem II oxygen evolving core. Its exact molecular function has not been determined but it may play a role in mediating electron transfer between the secondary quinone acceptors, QA and QB, associated with the acceptor side of PSII.",93.15,73,8.00E-34,138,97.2972973
Solyc01g007530.2.1,-1.74160229,8.568202192,0.007357186,"Cytochrome b6 (AHRD V1 ***- B3TN79_BRADI); contains Interpro domain(s)  IPR005797  Cytochrome b/b6, N-terminal ",ATCG00720,PETB,Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.,98.58,212,3.00E-120,427,98.59813084
Solyc01g007540.2.1,-1.966155139,5.232424609,0.004817791,"Cytochrome b6-f complex subunit 4 (AHRD V1 ***- A1XFY6_NUPAD); contains Interpro domain(s)  IPR005870  Cytochrome b6/f complex, subunit IV ",ATCG00730,PETD,A chloroplast gene encoding subunit IV of the cytochrome b6/f complex,99.28,139,1.00E-74,274,98.57142857
Solyc01g007640.2.1,-2.223041447,10.41321206,0.000709519,Ycf2 (AHRD V1 ***- D2KLP5_OLEEU); contains Interpro domain(s)  IPR008543  Chloroplast Ycf2 ,ATCG01280,YCF2.2,"Identical to Protein ycf2 (ycf2-B) [Arabidopsis Thaliana] (GB:P56786); similar to hypothetical chloroplast RF2 [Vitis vinifera] (GB:YP_567121.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41290.1); similar to hypothetical chloroplast RF2 [Gossypium hirsutum] (GB:YP_538978.1); contains InterPro domain Chloroplast Ycf2; (InterPro:IPR008543); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",87.1,2310,0,3842,99.91224221
Solyc01g007660.2.1,-1.26044518,7.815187728,0.049988963,"NAD(P)H-quinone oxidoreductase subunit 2 chloroplastic (AHRD V1 ***- D3WB81_9BORA); contains Interpro domain(s)  IPR010096  NADH-quinone oxidoreductase, chain N ",ATCG01250,NDHB.2,NADH dehydrogenase ND2,95.64,390,6.00E-180,627,75.68093385
Solyc01g008110.2.1,-1.291189929,8.333720696,0.044043574,Cytochrome P450,AT1G11680,CYP51,putative obtusifoliol 14-alpha demethylase involved in sterol biosynthesis.,84.99,453,0,803,92.41803279
Solyc01g008780.2.1,-2.334776513,4.076226922,0.002007254,Phospholipase A22 (AHRD V1 ***- B9SJ74_RICCO); contains Interpro domain(s)  IPR016090  Phospholipase A2 ,AT4G29070,NA,"similar to hypothetical protein [Platanus x acerifolia] (GB:CAL07987.1); contains domain Phospholipase A2, PLA2 (SSF48619); contains domain no description (G3D.1.20.90.10)",61.76,204,1.00E-68,256,81.32780083
Solyc01g010810.2.1,-1.847891978,4.55521787,0.010217783,"RAN guanine nucleotide release factor (AHRD V1 **-* B6TPU9_MAIZE); contains Interpro domain(s)  IPR016123  Mog1/PsbP, alpha/beta/alpha sandwich ",AT1G69680,NA,similar to mog1 protein [Xenopus laevis] (GB:CAC35704.1); similar to Os04g0459600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052985.1); contains InterPro domain Ran-interacting Mog1 protein; (InterPro:IPR007681),69.31,202,8.00E-83,302,98.52941176
Solyc01g011480.1.1,-1.3675653,6.552022447,0.038914923,Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B7T461_9ROSI); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like ,ATCG00280,PSBC,chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.,79.17,72,4.00E-29,122,82.55813953
Solyc01g017320.1.1,-1.575642671,6.680224942,0.016514037,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WBY3_9MAGN); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,86.57,67,9.00E-30,124,95.65217391
Solyc01g017330.1.1,-3.265164668,6.678727204,3.96E-06,Photosystem I P700 chlorophyll a apoprotein A1 (AHRD V1 ***- D3WCE1_NEROL); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,ATCG00350,PSAA,Encodes psaA protein comprising the reaction center for photosystem I along with psaB protein; hydrophobic protein encoded by the chloroplast genome.,59.46,185,4.00E-52,199,98.56115108
Solyc01g017350.1.1,-2.046597833,5.449791986,0.00300788,DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- A9XW65_CORFO),ATCG00170,RPOC2,RNA polymerase beta' subunit-2,73.72,156,6.00E-61,229,96.59863946
Solyc01g017470.1.1,-2.054138983,6.618913814,0.002090744,"DNA-directed RNA polymerase subunit beta&apos; (AHRD V1 ***- RPOC1_SOLLC); contains Interpro domain(s)  IPR000722  RNA polymerase, alpha subunit ",ATCG00180,RPOC1,RNA polymerase beta' subunit-1,77.54,138,3.00E-61,229,96.47887324
Solyc01g017480.1.1,-3.056806864,5.365454834,2.50E-05,Ycf1 (Fragment) (AHRD V1 ***- A6YA12_LIQST); contains Interpro domain(s)  IPR008896  Ycf1 ,ATCG01130,YCF1.2,Identical to Putative membrane protein ycf1 (ycf1-B) [Arabidopsis Thaliana] (GB:P56785); similar to hypothetical chloroplast RF1 [Gossypium hirsutum] (GB:YP_538982.1); similar to Hypothetical protein [Gossypium barbadense] (GB:BAF41305.1); similar to hypothetical chloroplast RF1 [Eucalyptus globulus subsp. globulus] (GB:YP_636357.1); contains InterPro domain Ycf1; (InterPro:IPR008896),71.21,132,8.00E-40,158,90.625
Solyc01g017530.1.1,-2.501302934,7.523048605,0.00020283,"30S ribosomal protein S2 (AHRD V1 ***- RS2_NOSP7); contains Interpro domain(s)  IPR005706  Ribosomal protein S2, bacterial-type ",ATCG00160,RPS2,Chloroplast ribosomal protein S2,67.91,215,3.00E-78,287,96.51741294
Solyc01g034020.2.1,-3.052757439,5.939495579,1.67E-05,Serine/threonine-protein phosphatase (AHRD V1 **** A5AT05_VITVI); contains Interpro domain(s)  IPR006186  Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase ,AT3G58500,PP2A-4,encodes the third isoform of the catalytic subunit of protein phosphatase 2A.,92.13,305,3.00E-171,597,99.0228013
Solyc01g044250.1.1,-1.487524118,7.447358879,0.022206007,Photosystem II CP43 chlorophyll apoprotein (AHRD V1 ***- B8R498_TRISU); contains Interpro domain(s)  IPR000932  Photosystem antenna protein-like ,ATCG00280,PSBC,chloroplast gene encoding a CP43 subunit of  the photosystem II reaction center. promoter contains a blue-light responsive element.,92.65,68,4.00E-32,132,90.54054054
Solyc01g044360.2.1,-3.887415852,9.508868631,3.90E-08,Importin beta-3 (AHRD V1 **-- Q16TN4_AEDAE); contains Interpro domain(s)  IPR011989  Armadillo-like helical ,AT5G19820,emb2734,"EMB2734 (EMBRYO DEFECTIVE 2734); lyase; similar to importin beta-2 subunit family protein [Arabidopsis thaliana] (TAIR:AT4G27640.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98397.1); similar to HEAT repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF98400.1); similar to Armadillo-like helical [Medicago truncatula] (GB:ABD28408.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989); contains InterPro domain HEAT; (InterPro:IPR000357)",82.6,1092,0,1714,98.02158273
Solyc01g056670.1.1,-1.849726968,5.946065985,0.006230524,"NADH-quinone oxidoreductase subunit K (AHRD V1 ***- C9YGI3_9BURK); contains Interpro domain(s)  IPR001133  NADH:ubiquinone/quinone oxidoreductase, chain 4L ",ATMG00650,NAD4L,Encodes NADH dehydrogenase subunit 4L.,94.64,56,2.00E-22,100,96.49122807
Solyc01g056850.2.1,1.350947113,5.680212044,0.031295924,CTP synthase (AHRD V1 ***- B6U7R1_MAIZE); contains Interpro domain(s)  IPR004468  CTP synthase ,AT1G30820,NA,"CTP synthase, putative / UTP--ammonia ligase, putative; similar to CTP synthase, putative / UTP--ammonia ligase, putative [Arabidopsis thaliana] (TAIR:AT2G34890.1); similar to EMB2742 (EMBRYO DEFECTIVE 2742), CTP synthase [Arabidopsis thaliana] (TAIR:AT3G12670.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G20320.2); similar to putative CTP synthetase [Oryza sativa (japonica cultivar-group)] (GB:BAD61286.1); similar to CTP synthase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99559.2); similar to CTP synthase [Medicago truncatula] (GB:ABE84419.1); contains InterPro domain CTP synthase; (InterPro:IPR004468); contains InterPro domain Glutamine amidotransferase class-I; (InterPro:IPR000991); contains InterPro domain Glutamine amidotransferase, class I, active site; (InterPro:IPR012998)",75.95,553,0,833,99.45553539
Solyc01g057770.2.1,1.768581558,6.963128686,0.005803938,"AE family transporter anion exchange (AHRD V1 *--* A4RY02_OSTLU); contains Interpro domain(s)  IPR003020  Bicarbonate transporter, eukaryotic ",AT3G62270,NA,"anion exchange family protein; Identical to Putative boron transporter 2 [Arabidopsis Thaliana] (GB:Q9M1P7); similar to BOR1 (REQUIRES HIGH BORON 1), anion exchanger [Arabidopsis thaliana] (TAIR:AT2G47160.1); similar to anion exchange family protein [Arabidopsis thaliana] (TAIR:AT1G15460.1); similar to anion exchange family protein [Arabidopsis thaliana] (TAIR:AT3G06450.1); similar to HCO3-transporter [Medicago truncatula] (GB:ABE78978.1); similar to Boron transporter 1, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABG22050.1); similar to boron transporter [Oryza sativa (japonica cultivar-group)] (GB:AAQ02664.1); contains InterPro domain HCO3- transporter, eukaryote; (InterPro:IPR003020); contains InterPro domain HCO3-transporter; (InterPro:IPR011531)",75.86,696,0,1070,96.63865546
Solyc01g058260.2.1,-2.413635322,5.232710158,0.000665983,"Poly(A) polymerase (AHRD V1 ***- Q56XM9_ARATH); contains Interpro domain(s)  IPR007012  Poly(A) polymerase, central region ",AT3G06560,PAPS3,"polynucleotide adenylyltransferase; similar to nPAP (NUCLEAR POLY(A) POLYMERASE), nucleotidyltransferase [Arabidopsis thaliana] (TAIR:AT4G32850.8); similar to putative polynucleotide adenylyltransferase [Oryza sativa (indica cultivar-group)] (GB:AAW68017.1); contains InterPro domain PAP/25A core; (InterPro:IPR001201); contains InterPro domain Poly(A) polymerase, C-terminal-like; (InterPro:IPR011068); contains InterPro domain Poly(A) polymerase, central region; (InterPro:IPR007012); contains InterPro domain Poly(A) polymerase, RNA-binding region; (InterPro:IPR007010)",55.26,447,2.00E-139,492,89.79166667
Solyc01g065720.2.1,-3.373822155,4.960767961,9.67E-06,"Phospholipase D (AHRD V1 **** A3KH17_ARATH); contains Interpro domain(s)  IPR016555  Phospholipase D, eukaryota ",AT3G16785,PLD,Encodes a member of the PXPH-PLD subfamily of phospholipase D proteins.  This subfamily is novel structurally different from the majority of plant PLDs by having phox homology (PX) and pleckstrin homology (PH) domains.  Involved regulating root development in response to nutrient limitation. Does not appear to be involved in root hair patterning. Not induced upon Pi starvation.,74.52,1103,0,1580,99.09665763
Solyc01g065770.1.1,-1.439032334,4.255321692,0.046827675,"NADH-quinone oxidoreductase subunit D (AHRD V1 ***- C4YU74_9RICK); contains Interpro domain(s)  IPR001135  NADH-quinone oxidoreductase, subunit D ",ATMG00510,NAD7,NADH dehydrogenase subunit 7,71.63,141,1.00E-51,197,87.4015748
Solyc01g066450.2.1,2.310234038,3.878200073,0.003409013,Epoxide hydrolase (AHRD V1 ***- Q41415_SOLTU); contains Interpro domain(s)  IPR000639  Epoxide hydrolase-like ,AT4G15960,NA,"epoxide hydrolase, putative; similar to epoxide hydrolase, putative [Arabidopsis thaliana] (TAIR:AT4G02340.1); similar to Os05g0273800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055069.1); similar to epoxide hydrolase (GB:AAA81892.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Epoxide hydrolase; (InterPro:IPR000639); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",58.59,326,5.00E-112,400,95.23809524
Solyc01g068360.2.1,2.191702784,2.533988278,0.045358422,"Receptor like kinase, RLK",AT3G03770,NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G14210.1); similar to putative brassinosteroid LRR receptor kinase protein [Oryza sativa (japonica cultivar-group)] (GB:BAC07439.1); similar to transmembrane protein kinase [Oryza sativa (japonica cultivar-group)] (GB:AAQ01159.1); similar to Protein kinase [Medicago truncatula] (GB:ABD28527.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)",51.59,754,0,703,91.84713376
Solyc01g068400.2.1,1.337791171,5.552567547,0.032733822,Tubulin-specific chaperone A (AHRD V1 **** C1C4Y4_RANCA); contains Interpro domain(s)  IPR004226  Tubulin binding cofactor A ,AT2G30410,KIS,mutant has embryo defect; enlarged embryo cells and endosperm nuclei; Tubulin Folding Cofactor A,76.06,71,4.00E-27,116,90.90909091
Solyc01g068580.2.1,-1.718609023,5.843578178,0.010620882,C9orf78 (AHRD V1 **-- C3KGZ0_ANOFI); contains Interpro domain(s)  IPR010756  Hepatocellular carcinoma-associated antigen 59 ,AT1G02330,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28770.1); similar to unnamed protein product [Tetraodon nigroviridis] (GB:CAF90174.1); similar to Os03g0374100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050211.1); contains InterPro domain Hepatocellular carcinoma-associated antigen 59; (InterPro:IPR010756),65.99,294,7.00E-97,350,99.30795848
Solyc01g073640.2.1,-1.838898433,6.149645379,0.006429333,Uncharacterized oxidoreductase Mb1385 (AHRD V1 ***- Y1385_MYCBO); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ,AT2G47140,NA,short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT2G47130.1); similar to 3-beta hydroxysteroid dehydrogenase [Di (GB:AAV68714.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347),56.97,251,5.00E-81,297,95.76923077
Solyc01g073740.2.1,-3.694705758,7.444130635,2.14E-07,"Citrate synthase (AHRD V1 ***- O24135_TOBAC); contains Interpro domain(s)  IPR010109  Citrate synthase, eukaryotic ",AT2G44350,ATCS,"encodes a mitochrondrion targeted citrate synthase, the first enzyme of the tricarboxylic acid cycle, catalyzing the condensation of acetyl-CoA and oxaloacetate, finally yielding citrate and CoA.",82.7,474,0,759,99.57894737
Solyc01g079310.2.1,-1.584463892,4.579573334,0.024119235,"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR019020  Cytochrome c-552/DMSO reductase-like, haem-binding domain ",AT3G62370,NA,similar to Os03g0309000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049909.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF95557.1),61.25,351,1.00E-132,469,96.39889197
Solyc01g079540.2.1,1.371683507,5.94082677,0.032790876,ADP-ribosylation factor-like protein 3 (AHRD V1 **-- ARL3_CAEEL); contains Interpro domain(s)  IPR006687  GTP-binding protein SAR1 ,AT4G02080,ASAR1,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",94.82,193,3.00E-85,310,98.96907216
Solyc01g079820.2.1,-1.438076023,5.86924548,0.030663233,Redoxin domain protein (AHRD V1 **-- A1WHD5_VEREI); contains Interpro domain(s)  IPR013740  Redoxin ,AT3G06050,ATPRXIIF,Encodes a mitochondrial matrix localized peroxiredoxin involved in redox homeostasis. Knockout mutants have reduced root growth under certain oxidative stress conditions.,79.55,176,1.00E-80,295,91.62303665
Solyc01g079880.2.1,-1.31385346,6.164962346,0.045739364,Asparagine synthetase (AHRD V1 *--- Q9ZST6_ARATH),AT5G19140,AILP1,"auxin/aluminum-responsive protein, putative; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G43830.1); similar to aluminum-induced [Brassica napus] (GB:BAA25999.1); contains domain ASPARAGINE SYNTHETASE (PTHR11772); contains domain no description (G3D.3.60.20.10); contains domain N-terminal nucleophile aminohydrolases (Ntn hydrolases) (SSF56235)",79.83,233,6.00E-112,399,97.89029536
